scenario_id,terrain_type,response_budget,advantage,red_quality,red_doctrinal_alignment,candidate_diversity,candidate_quality_spread,n_pareto_optimal
multi-domain-108,mixed,1,0.4763411795758823,0.25086849330965566,0.625,0.0,0.0,1
multi-domain-108,mixed,2,0.4763411795758823,0.25086849330965566,0.625,0.33333333333333337,0.05040931853121161,2
multi-domain-108,mixed,4,0.4763411795758823,0.25086849330965566,0.625,0.7722222222222223,0.16556326708576735,2
multi-domain-108,mixed,8,0.4617668764957432,0.3091657056302121,0.625,0.6744047619047618,0.24040693697495852,2
multi-domain-108,mixed,16,0.4617668764957432,0.3091657056302121,0.625,0.6851388888888885,0.2917466286821999,3
air-defense-109,air_defense,1,0.531471596935656,0.09611361225737608,0.805,0.0,0.0,1
air-defense-109,air_defense,2,0.49148785526514815,0.2560485789394074,0.85,0.6,0.15993496668203133,1
air-defense-109,air_defense,4,0.49148785526514815,0.2560485789394074,0.85,0.5388888888888889,0.22130680085079366,1
air-defense-109,air_defense,8,0.49148785526514815,0.2560485789394074,0.85,0.6297619047619047,0.22523568799686566,1
air-defense-109,air_defense,16,0.49148785526514815,0.2560485789394074,0.85,0.6238888888888887,0.22523568799686566,1
humanitarian-evacuation-110,urban_humanitarian,1,0.5382796830566138,0.04588126777354477,0.8200000000000001,0.0,0.0,1
humanitarian-evacuation-110,urban_humanitarian,2,0.48846337456137134,0.24514650175451466,0.9550000000000001,0.8333333333333334,0.1992652339809699,1
humanitarian-evacuation-110,urban_humanitarian,4,0.48846337456137134,0.24514650175451466,0.9550000000000001,0.6222222222222222,0.1992652339809699,1
humanitarian-evacuation-110,urban_humanitarian,8,0.48846337456137134,0.24514650175451466,0.9550000000000001,0.48214285714285715,0.21397853764576064,2
humanitarian-evacuation-110,urban_humanitarian,16,0.47693618640448776,0.2912552543820489,0.86,0.49972222222222235,0.2600872902732949,3
urban-109,urban,1,0.5533363439186157,0.07185497860482765,0.77,0.0,0.0,1
urban-109,urban,2,0.5075559071999677,0.25497672547941974,0.73,1.0,0.1831217468745921,2
urban-109,urban,4,0.5075559071999677,0.25497672547941974,0.73,0.7777777777777778,0.1831217468745921,2
urban-109,urban,8,0.5065824492874084,0.2588705571296571,0.59,0.761904761904762,0.2069159991463836,4
urban-109,urban,16,0.5035316950221727,0.2710735741906001,0.59,0.7625000000000003,0.297911521957867,4
maritime-110,maritime,1,0.5083688296779727,0.19852468128810902,0.62,0.0,0.0,1
maritime-110,maritime,2,0.5083688296779727,0.19852468128810902,0.62,0.33333333333333337,0.09889025962855875,2
maritime-110,maritime,4,0.5083688296779727,0.19852468128810902,0.62,0.6805555555555557,0.16505498895733273,2
maritime-110,maritime,8,0.49114632058068636,0.2674147176772545,0.62,0.6946428571428572,0.2339450253464782,2
maritime-110,maritime,16,0.49011286967427137,0.2715485213029145,0.62,0.72375,0.25747876294314215,3
multi-domain-111,mixed,1,0.5299678446301221,0.19852468128810902,0.62,0.0,0.0,1
multi-domain-111,mixed,2,0.5299678446301221,0.19852468128810902,0.62,0.33333333333333337,0.09889025962855875,2
multi-domain-111,mixed,4,0.5299678446301221,0.19852468128810902,0.62,0.6805555555555557,0.16505498895733273,2
multi-domain-111,mixed,8,0.5127453355328357,0.2674147176772545,0.62,0.6946428571428572,0.2339450253464782,2
multi-domain-111,mixed,16,0.5117118846264208,0.2715485213029145,0.62,0.72375,0.25747876294314215,3
air-defense-112,air_defense,1,0.49880587569954893,0.22677649720180432,0.62,0.0,0.0,1
air-defense-112,air_defense,2,0.4915436803279639,0.25582527868814436,0.805,0.8,0.029048781486340047,1
air-defense-112,air_defense,4,0.4826627596405439,0.2913489614378245,0.665,0.7000000000000001,0.2578792691070482,2
air-defense-112,air_defense,8,0.4826627596405439,0.2913489614378245,0.665,0.6357142857142859,0.2854645940141935,3
air-defense-112,air_defense,16,0.47719319685333583,0.3132272125866566,0.805,0.5981944444444441,0.30734284516302557,2
humanitarian-evacuation-113,urban_humanitarian,1,0.4945481382168642,0.22080744713254308,0.815,0.0,0.0,1
humanitarian-evacuation-113,urban_humanitarian,2,0.4945481382168642,0.22080744713254308,0.815,0.8,0.07696813813678294,2
